58.242203 62.823723 7936
66.024300 63.143780 8000
58.411537 62.670555 8064
55.894554 61.992954 8128
61.672997 61.960960 8192
55.091545 61.274017 8256
53.324413 60.479057 8320
52.447285 59.675880 8384
51.724964 58.880791 8448
57.329163 58.725628 8512
47.290554 57.582119 8576
45.515541 56.375462 8640
46.107300 55.348644 8704
37.128407 53.526619 8768
44.991806 52.673138 8832
45.396126 51.945435 8896
52.719475 52.022839 8960
47.788258 51.599380 9024
37.422771 50.181721 9088
50.043785 50.167927 9152
41.647316 49.315865 9216
39.729858 48.357265 9280
32.850334 46.806572 9344
41.135979 46.239513 9408
38.193542 45.434917 9472
36.993580 44.590782 9536
41.272400 44.258945 9600
49.695194 44.802570 9664
33.932228 43.715538 9728
38.624554 43.206440 9792
35.975304 42.483326 9856
35.503014 41.785294 9920
40.513672 41.658131 9984
40.176144 41.509933 10048
38.213371 41.180279 10112
42.667923 41.329044 10176
38.862228 41.082363 10240
43.451630 41.319290 10304
52.608112 42.448174 10368
40.405483 42.243904 10432
35.282776 41.547791 10496
45.857941 41.978806 10560
33.880775 41.169003 10624
31.377615 40.189865 10688
39.146675 40.085545 10752
36.821663 39.759155 10816
35.103561 39.293594 10880
34.163216 38.780556 10944
31.545979 38.057098 11008
34.113834 37.662773 11072
32.667641 37.163261 11136
33.011169 36.748051 11200
31.717337 36.244980 11264
36.031849 36.223667 11328
30.763998 35.677700 11392
31.086142 35.218544 11456
31.479559 34.844646 11520
32.380989 34.598282 11584
32.377823 34.376236 11648
34.173134 34.355927 11712
27.389896 33.659325 11776
32.240845 33.517475 11840
28.401291 33.005856 11904
25.249638 32.230232 11968
30.588104 32.066021 12032
26.217007 31.481119 12096
30.145168 31.347525 12160
27.866703 30.999443 12224
28.755495 30.775047 12288
24.738810 30.171423 12352
27.758600 29.930141 12416
28.425558 29.779682 12480
20.981451 28.899858 12544
25.838701 28.593742 12608
23.603243 28.094692 12672
25.011177 27.786341 12736
25.899115 27.597618 12800
22.421265 27.079983 12864
26.529118 27.024897 12928
30.079475 27.330355 12992
21.675282 26.764847 13056
26.392815 26.727644 13120
28.051447 26.860023 13184
26.025040 26.776525 13248
25.974110 26.696283 13312
24.046221 26.431276 13376
24.387207 26.226870 13440
29.780323 26.582214 13504
27.444391 26.668432 13568
20.752090 26.076797 13632
24.430050 25.912123 13696
28.587084 26.179619 13760
26.712467 26.232904 13824
20.427807 25.652395 13888
24.034721 25.490627 13952
25.987371 25.540302 14016
22.111835 25.197456 14080
27.774086 25.455120 14144
22.388397 25.148447 14208
22.905743 24.924177 14272
23.403645 24.772123 14336
23.375736 24.632484 14400
21.641630 24.333399 14464
18.976685 23.797728 14528
21.553276 23.573282 14592
19.971775 23.213131 14656
20.787321 22.970551 14720
18.770906 22.550587 14784
21.686886 22.464216 14848
22.500477 22.467842 14912
19.717628 22.192822 14976
19.614267 21.934967 15040
19.381104 21.679581 15104
19.143652 21.425987 15168
22.920641 21.575453 15232
20.975033 21.515411 15296
20.322779 21.396149 15360
29.664845 22.223019 15424
33.453529 23.346069 15488
17.065395 22.718002 15552
24.567085 22.902910 15616
24.596436 23.072262 15680
25.848341 23.349869 15744
22.791851 23.294067 15808
27.788219 23.743483 15872
23.629265 23.732061 15936
22.641251 23.622980 16000
28.374939 24.098175 16064
24.973679 24.185726 16128
20.888987 23.856052 16192
22.050022 23.675449 16256
19.799929 23.287897 16320
20.572075 23.016315 16384
23.556070 23.070292 16448
23.867783 23.150040 16512
22.855556 23.120592 16576
25.014559 23.309988 16640
20.107143 22.989704 16704
16.325754 22.323309 16768
20.370335 22.128012 16832
20.501625 21.965374 16896
23.808880 22.149725 16960
21.854206 22.120173 17024
19.879889 21.896145 17088
18.565687 21.563099 17152
22.818932 21.688683 17216
23.187532 21.838568 17280
17.432726 21.397984 17344
20.962751 21.354460 17408
17.898979 21.008911 17472
18.404734 20.748493 17536
17.928509 20.466496 17600
20.185505 20.438396 17664
20.025442 20.397100 17728
19.937481 20.351139 17792
22.185921 20.534616 17856
20.716555 20.552811 17920
22.477066 20.745235 17984
22.123669 20.883080 18048
22.722181 21.066990 18112
21.606054 21.120895 18176
24.975513 21.506357 18240
24.152843 21.771006 18304
23.565390 21.950443 18368
26.966057 22.452005 18432
19.090368 22.115841 18496
20.887621 21.993019 18560
21.648628 21.958580 18624
22.002232 21.962946 18688
21.804085 21.947060 18752
20.581863 21.810539 18816
22.804497 21.909935 18880
23.517937 22.070736 18944
22.238831 22.087545 19008
16.871098 21.565901 19072
17.401384 21.149448 19136
20.615452 21.096048 19200
25.990435 21.585487 19264
26.869736 22.113913 19328
15.706141 21.473135 19392
24.947872 21.820608 19456
19.912634 21.629810 19520
21.135054 21.580334 19584
23.714550 21.793755 19648
20.470829 21.661463 19712
23.963598 21.891676 19776
16.305769 21.333086 19840
21.090607 21.308838 19904
18.307110 21.008665 19968
22.745136 21.182312 20032
20.482208 21.112301 20096
17.907520 20.791822 20160
11.832537 19.895893 20224
16.138657 19.520170 20288
13.613274 18.929482 20352
14.099249 18.446459 20416
20.139034 18.615717 20480
19.782835 18.732430 20544
19.221008 18.781288 20608
13.628908 18.266050 20672
19.647734 18.404219 20736
16.166836 18.180481 20800
16.324625 17.994896 20864
17.683941 17.963800 20928
20.669140 18.234335 20992
13.427060 17.753607 21056
12.825362 17.260782 21120
17.625471 17.297251 21184
14.198083 16.987333 21248
17.981913 17.086792 21312
14.409809 16.819094 21376
15.078588 16.645042 21440
14.465860 16.427124 21504
17.099577 16.494370 21568
18.374344 16.682367 21632
16.864017 16.700533 21696
15.395585 16.570038 21760
14.280935 16.341127 21824
16.719898 16.379005 21888
13.242847 16.065390 21952
14.985571 15.957408 22016
12.178115 15.579478 22080
16.818016 15.703332 22144
14.134178 15.546416 22208
16.992895 15.691064 22272
16.760254 15.797983 22336
15.160027 15.734187 22400
16.314402 15.792209 22464
14.421700 15.655158 22528
17.489101 15.838552 22592
16.428003 15.897497 22656
17.721985 16.079947 22720
12.664765 15.738428 22784
13.053806 15.469966 22848
12.600491 15.183019 22912
12.022558 14.866973 22976
12.424509 14.622726 23040
19.058542 15.066308 23104
19.319891 15.491667 23168
21.964983 16.138998 23232
21.589458 16.684044 23296
19.704077 16.986048 23360
17.787579 17.066200 23424
18.348608 17.194441 23488
20.144157 17.489412 23552
21.146404 17.855112 23616
20.024311 18.072033 23680
16.624842 17.927315 23744
20.393698 18.173954 23808
22.133110 18.569870 23872
16.979033 18.410786 23936
16.875420 18.257250 24000
13.553890 17.786915 24064
20.805031 18.088726 24128
14.569458 17.736799 24192
15.751752 17.538294 24256
18.233154 17.607780 24320
12.999401 17.146942 24384
17.486845 17.180933 24448
17.724541 17.235294 24512
15.288610 17.040627 24576
12.497889 16.586353 24640
19.846062 16.912325 24704
17.951084 17.016201 24768
17.677628 17.082344 24832
19.439798 17.318089 24896
15.929934 17.179274 24960
17.518665 17.213213 25024
17.450974 17.236988 25088
15.414269 17.054716 25152
16.660509 17.015295 25216
12.656193 16.579384 25280
18.593853 16.780830 25344
13.711851 16.473932 25408
15.721045 16.398643 25472
14.684964 16.227276 25536
13.000402 15.904589 25600
24.166220 16.730751 25664
20.727234 17.130400 25728
20.811584 17.498518 25792
11.807381 16.929405 25856
20.086720 17.245136 25920
17.330776 17.253700 25984
19.951094 17.523439 26048
19.270868 17.698183 26112
18.500065 17.778372 26176
23.079929 18.308527 26240
18.649254 18.342600 26304
17.598419 18.268181 26368
14.725637 17.913927 26432
17.553619 17.877895 26496
16.176727 17.707779 26560
13.903462 17.327347 26624
11.153108 16.709923 26688
14.130579 16.451988 26752
11.197050 15.926495 26816
11.243043 15.458149 26880
20.496298 15.961964 26944
16.530022 16.018770 27008
13.859071 15.802800 27072
16.399702 15.862491 27136
18.987852 16.175026 27200
16.670820 16.224606 27264
20.930120 16.695156 27328
12.908874 16.316528 27392
16.909803 16.375856 27456
16.236229 16.361893 27520
17.905375 16.516241 27584
16.611328 16.525749 27648
18.742754 16.747450 27712
16.234955 16.696201 27776
13.386874 16.365269 27840
15.325665 16.261309 27904
13.732980 16.008476 27968
14.270302 15.834659 28032
16.096649 15.860858 28096
15.179136 15.792686 28160
15.386522 15.752069 28224
13.343091 15.511171 28288
11.480619 15.108116 28352
13.561925 14.953497 28416
15.243927 14.982540 28480
13.072420 14.791528 28544
12.420250 14.554399 28608
12.351145 14.334074 28672
13.514326 14.252099 28736
16.187994 14.445688 28800
13.769249 14.378044 28864
12.802507 14.220490 28928
11.979944 13.996436 28992
11.244968 13.721290 29056
14.371569 13.786318 29120
13.194297 13.727116 29184
13.128129 13.667217 29248
9.401882 13.240684 29312
12.772123 13.193828 29376
13.387241 13.213169 29440
13.296600 13.221512 29504
12.499561 13.149317 29568
11.346304 12.969015 29632
15.289363 13.201050 29696
11.134003 12.994345 29760
12.163690 12.911280 29824
11.975319 12.817683 29888
15.490601 13.084975 29952
10.722127 12.848690 30016
12.855090 12.849330 30080
20.912573 13.655654 30144
17.611835 14.051272 30208
18.936827 14.539827 30272
17.286505 14.814495 30336
16.678364 15.000882 30400
18.958796 15.396673 30464
19.297901 15.786796 30528
18.653545 16.073471 30592
21.251457 16.591270 30656
17.442801 16.676424 30720
18.286011 16.837383 30784
16.038616 16.757507 30848
14.216891 16.503447 30912
13.017956 16.154898 30976
18.822945 16.421703 31040
13.368761 16.116409 31104
18.661053 16.370874 31168
14.969061 16.230694 31232
13.913290 15.998954 31296
14.177904 15.816849 31360
17.115183 15.946682 31424
15.791192 15.931133 31488
11.817822 15.519802 31552
12.197370 15.187559 31616
15.054987 15.174302 31680
13.264441 14.983316 31744
13.305534 14.815538 31808
14.875414 14.821526 31872
15.031604 14.842533 31936
14.195890 14.777869 32000
17.263563 15.026439 32064
16.192335 15.143028 32128
14.878082 15.116533 32192
17.355591 15.340439 32256
12.939626 15.100357 32320
15.879185 15.178240 32384
11.779564 14.838372 32448
17.806105 15.135145 32512
16.301386 15.251769 32576
15.113861 15.237978 32640
14.778849 15.192065 32704
12.065145 14.879374 32768
18.576490 15.249085 32832
11.955483 14.919725 32896
14.192560 14.847009 32960
14.375525 14.799860 33024
10.863337 14.406208 33088
14.272001 14.392787 33152
10.588659 14.012374 33216
13.149995 13.926136 33280
16.383802 14.171903 33344
17.577827 14.512495 33408
14.691845 14.530430 33472
13.669919 14.444379 33536
16.997944 14.699736 33600
15.653418 14.795104 33664
16.503735 14.965967 33728
12.140555 14.683426 33792
14.099587 14.625042 33856
15.599886 14.722527 33920
12.655583 14.515832 33984
12.444750 14.308723 34048
13.696455 14.247497 34112
13.187251 14.141472 34176
12.317328 13.959058 34240
9.621176 13.525270 34304
13.423284 13.515071 34368
14.459604 13.609524 34432
13.899646 13.638536 34496
11.595562 13.434239 34560
13.303221 13.421138 34624
11.631698 13.242194 34688
13.857243 13.303699 34752
11.126344 13.085964 34816
12.810415 13.058410 34880
12.428145 12.995383 34944
10.656675 12.761513 35008
13.228718 12.808233 35072
11.801723 12.707582 35136
12.193645 12.656189 35200
14.565778 12.847148 35264
15.883746 13.150807 35328
16.599369 13.495664 35392
14.653950 13.611492 35456
12.464276 13.496771 35520
13.707181 13.517812 35584
19.992188 14.165250 35648
15.956546 14.344379 35712
12.455202 14.155461 35776
13.044514 14.044367 35840
13.489220 13.988853 35904
12.607521 13.850719 35968
12.821063 13.747754 36032
13.367743 13.709753 36096
11.768199 13.515597 36160
14.620032 13.626040 36224
12.350623 13.498499 36288
14.036203 13.552269 36352
13.101558 13.507198 36416
12.434427 13.399921 36480
11.579756 13.217905 36544
13.277024 13.223817 36608
11.551063 13.056541 36672
9.516906 12.702578 36736
11.723420 12.604662 36800
9.892131 12.333408 36864
11.254624 12.225530 36928
11.230352 12.126012 36992
11.254647 12.038876 37056
15.596300 12.394618 37120
12.023296 12.357486 37184
9.313128 12.053050 37248
12.581820 12.105927 37312
11.532743 12.048608 37376
10.637418 11.907489 37440
9.821401 11.698880 37504
12.733023 11.802295 37568
13.004042 11.922469 37632
12.761700 12.006392 37696
11.678280 11.973581 37760
12.648325 12.041056 37824
15.839931 12.420943 37888
16.417215 12.820571 37952
13.674891 12.906003 38016
14.324450 13.047848 38080
18.044903 13.547553 38144
12.447794 13.437577 38208
17.005154 13.794334 38272
16.320599 14.046961 38336
12.851888 13.927454 38400
14.580167 13.992725 38464
16.137373 14.207191 38528
14.720425 14.258514 38592
15.818529 14.414515 38656
13.890316 14.362096 38720
14.442492 14.370135 38784
17.076878 14.640810 38848
10.347961 14.211525 38912
14.688202 14.259192 38976
13.040685 14.137341 39040
14.076056 14.131213 39104
13.296019 14.047693 39168
11.911407 13.834064 39232
12.068058 13.657464 39296
15.856324 13.877350 39360
11.861797 13.675795 39424
14.128708 13.721086 39488
8.564508 13.205428 39552
11.899293 13.074815 39616
9.200684 12.687402 39680
18.281729 13.246835 39744
13.831293 13.305281 39808
13.565644 13.331317 39872
12.545647 13.252750 39936
13.959981 13.323473 40000
15.490187 13.540144 40064
11.359158 13.322045 40128
10.864648 13.076305 40192
13.717139 13.140388 40256
11.631374 12.989487 40320
13.180374 13.008575 40384
14.539898 13.161708 40448
10.363486 12.881886 40512
12.962110 12.889908 40576
11.851797 12.786097 40640
12.170818 12.724568 40704
9.813372 12.433449 40768
12.968134 12.486917 40832
11.823618 12.420588 40896
10.937788 12.272307 40960
11.419598 12.187037 41024
10.148015 11.983134 41088
12.106447 11.995465 41152
13.211445 12.117064 41216
11.949301 12.100287 41280
12.541983 12.144457 41344
11.195613 12.049572 41408
12.054460 12.050060 41472
9.999458 11.845000 41536
9.618899 11.622390 41600
13.169164 11.777067 41664
12.723655 11.871726 41728
15.496478 12.234201 41792
9.671116 11.977893 41856
9.113234 11.691427 41920
11.880495 11.710334 41984
12.825785 11.821878 42048
10.726269 11.712317 42112
11.759095 11.716995 42176
10.373456 11.582642 42240
11.168629 11.541241 42304
10.762201 11.463337 42368
9.935003 11.310504 42432
9.560719 11.135526 42496
10.153886 11.037362 42560
9.428536 10.876479 42624
10.421609 10.830992 42688
10.914758 10.839369 42752
9.412076 10.696640 42816
9.535316 10.580507 42880
22.985874 11.821044 42944
14.345193 12.073459 43008
20.478333 12.913946 43072
17.050097 13.327561 43136
14.709181 13.465723 43200
13.048473 13.423998 43264
18.254509 13.907049 43328
13.599395 13.876284 43392
17.594727 14.248128 43456
16.719669 14.495282 43520
15.979457 14.643700 43584
15.995835 14.778913 43648
13.843624 14.685385 43712
14.301842 14.647031 43776
14.533692 14.635697 43840
10.713389 14.243466 43904
11.694753 13.988595 43968
16.559114 14.245647 44032
9.576387 13.778722 44096
13.157834 13.716633 44160
16.433538 13.988323 44224
16.586151 14.248106 44288
11.689451 13.992241 44352
13.526278 13.945644 44416
13.010098 13.852090 44480
11.781411 13.645022 44544
17.415874 14.022108 44608
15.056824 14.125580 44672
14.092308 14.122252 44736
13.248943 14.034922 44800
15.077308 14.139160 44864
11.177477 13.842992 44928
12.471641 13.705856 44992
16.586796 13.993950 45056
13.077166 13.902271 45120
10.093111 13.521356 45184
13.596155 13.528835 45248
13.771994 13.553151 45312
15.523008 13.750137 45376
12.742569 13.649381 45440
13.885082 13.672951 45504
11.664347 13.472091 45568
12.104461 13.335328 45632
12.732055 13.275001 45696
13.213331 13.268833 45760
10.025987 12.944549 45824
10.689755 12.719069 45888
11.414437 12.588606 45952
9.002707 12.230016 46016
10.022628 12.009277 46080
10.011434 11.809493 46144
13.973394 12.025883 46208
11.227325 11.946027 46272
11.187046 11.870129 46336
8.839449 11.567060 46400
12.060964 11.616451 46464
10.228977 11.477704 46528
10.177053 11.347639 46592
8.671097 11.079985 46656
8.441940 10.816180 46720
12.278622 10.962424 46784
10.419538 10.908135 46848
9.687037 10.786026 46912
10.281430 10.735566 46976
11.085528 10.770562 47040
8.815732 10.575079 47104
9.162621 10.433833 47168
11.015816 10.492031 47232
10.504464 10.493275 47296
10.224463 10.466393 47360
12.265512 10.646305 47424
11.406813 10.722356 47488
7.355935 10.385714 47552
9.871666 10.334309 47616
8.269869 10.127865 47680
9.735628 10.088641 47744
8.041868 9.883964 47808
11.614444 10.057012 47872
11.247499 10.176061 47936
6.741723 9.832627 48000
9.645417 9.813907 48064
11.108074 9.943323 48128
7.798453 9.728836 48192
10.176771 9.773629 48256
7.971331 9.593399 48320
7.507893 9.384849 48384
9.036725 9.350037 48448
10.712461 9.486279 48512
9.022213 9.439873 48576
6.969213 9.192807 48640
14.288000 9.702327 48704
15.174873 10.249581 48768
11.897045 10.414328 48832
11.064179 10.479313 48896
13.370619 10.768443 48960
10.034575 10.695056 49024
9.847011 10.610251 49088
11.206789 10.669905 49152
8.405113 10.443425 49216
11.936422 10.592725 49280
13.112858 10.844738 49344
13.032255 11.063490 49408
11.732557 11.130397 49472
10.489094 11.066267 49536
13.210577 11.280698 49600
8.776443 11.030272 49664
13.220339 11.249279 49728
12.458956 11.370247 49792
11.271317 11.360354 49856
9.699797 11.194299 49920
10.770997 11.151969 49984
10.953109 11.132083 50048
9.509006 10.969775 50112
11.272246 11.000022 50176
9.945057 10.894526 50240
8.664033 10.671476 50304
10.335393 10.637868 50368
9.612267 10.535308 50432
7.981891 10.279966 50496
10.210291 10.272999 50560
12.091282 10.454827 50624
11.648996 10.574244 50688
12.317389 10.748559 50752
9.061383 10.579842 50816
10.974473 10.619305 50880
10.773980 10.634772 50944
12.268806 10.798176 51008
12.492325 10.967590 51072
12.443194 11.115150 51136
15.160446 11.519680 51200
10.097809 11.377493 51264
10.979326 11.337676 51328
10.123115 11.216220 51392
13.728697 11.467467 51456
12.136656 11.534386 51520
11.568254 11.537772 51584
9.455787 11.329574 51648
13.751446 11.571761 51712
10.921504 11.506736 51776
10.618246 11.417887 51840
14.185389 11.694637 51904
12.360502 11.761224 51968
11.891752 11.774277 52032
9.588904 11.555739 52096
8.274015 11.227567 52160
11.631083 11.267919 52224
12.940874 11.435214 52288
10.975548 11.389248 52352
11.165672 11.366890 52416
10.706888 11.300890 52480
12.794870 11.450288 52544
10.356977 11.340957 52608
12.013020 11.408163 52672
12.160627 11.483410 52736
11.817695 11.516838 52800
11.323716 11.497526 52864
10.640484 11.411822 52928
11.039007 11.374541 52992
10.282645 11.265351 53056
12.546236 11.393440 53120
12.126798 11.466776 53184
10.870596 11.407158 53248
12.389647 11.505406 53312
9.803982 11.335264 53376
12.330234 11.434761 53440
10.179366 11.309221 53504
15.981807 11.776480 53568
13.697870 11.968618 53632
9.166419 11.688398 53696
12.131350 11.732694 53760
11.036328 11.663057 53824
12.577455 11.754498 53888
10.808319 11.659880 53952
12.974861 11.791378 54016
10.839656 11.696206 54080
9.340289 11.460614 54144
9.801957 11.294748 54208
11.655702 11.330844 54272
11.817027 11.379462 54336
8.974411 11.138957 54400
9.298170 10.954879 54464
9.809554 10.840346 54528
13.584779 11.114790 54592
11.402889 11.143600 54656
11.949132 11.224153 54720
11.381268 11.239864 54784
11.164524 11.232330 54848
10.670472 11.176145 54912
8.147904 10.873321 54976
10.439887 10.829977 55040
10.377706 10.784750 55104
9.176600 10.623935 55168
10.597901 10.621331 55232
9.809626 10.540161 55296
9.157236 10.401869 55360
9.350742 10.296756 55424
10.312372 10.298317 55488
10.345688 10.303054 55552
10.116464 10.284395 55616
9.220486 10.178004 55680
11.398529 10.300056 55744
8.443356 10.114387 55808
11.280012 10.230949 55872
8.453770 10.053231 55936
9.297042 9.977612 56000
9.711414 9.950993 56064
9.286239 9.884518 56128
6.610865 9.557153 56192
9.731088 9.574546 56256
9.163548 9.533446 56320
14.349081 10.015010 56384
12.373783 10.250887 56448
12.991078 10.524906 56512
11.002880 10.572703 56576
12.573664 10.772799 56640
11.288981 10.824418 56704
11.821495 10.924126 56768
10.104815 10.842195 56832
10.681239 10.826099 56896
12.793565 11.022846 56960
10.023931 10.922955 57024
11.177339 10.948393 57088
10.300400 10.883594 57152
10.789320 10.874166 57216
13.028491 11.089599 57280
8.932725 10.873911 57344
11.014424 10.887962 57408
11.469666 10.946133 57472
11.677776 11.019297 57536
11.325290 11.049896 57600
10.822211 11.027128 57664
11.317631 11.056178 57728
9.663980 10.916958 57792
10.380157 10.863277 57856
10.825937 10.859544 57920
10.554684 10.829058 57984
9.784869 10.724639 58048
9.575392 10.609715 58112
12.744132 10.823156 58176
12.890353 11.029876 58240
13.480511 11.274940 58304
11.737995 11.321245 58368
13.084161 11.497537 58432
12.144323 11.562216 58496
8.917668 11.297761 58560
14.712070 11.639192 58624
11.861364 11.661409 58688
12.364008 11.731669 58752
11.366541 11.695156 58816
12.003729 11.726013 58880
13.127206 11.866133 58944
10.153182 11.694838 59008
9.538303 11.479184 59072
11.684736 11.499740 59136
10.507979 11.400563 59200
15.192206 11.779728 59264
10.731947 11.674950 59328
12.114571 11.718912 59392
11.077214 11.654742 59456
10.914283 11.580696 59520
13.337772 11.756404 59584
10.950811 11.675845 59648
10.690047 11.577266 59712
11.252679 11.544807 59776
10.468465 11.437173 59840
9.726860 11.266142 59904
15.197983 11.659326 59968
11.509995 11.644392 60032
10.292229 11.509175 60096
12.399875 11.598246 60160
9.637171 11.402138 60224
9.050029 11.166927 60288
9.533974 11.003632 60352
7.531552 10.656424 60416
9.228823 10.513663 60480
7.725039 10.234801 60544
7.827477 9.994069 60608
10.390188 10.033681 60672
8.466646 9.876978 60736
9.236787 9.812959 60800
8.532322 9.684896 60864
8.311370 9.547543 60928
8.537020 9.446490 60992
10.108636 9.512705 61056
8.453460 9.406780 61120
11.989334 9.665035 61184
9.677872 9.666319 61248
10.364150 9.736102 61312
9.809673 9.743460 61376
9.684363 9.737550 61440
11.764072 9.940202 61504
7.925171 9.738699 61568
10.576316 9.822460 61632
9.534670 9.793681 61696
7.066152 9.520928 61760
9.226821 9.491518 61824
11.758204 9.718186 61888
8.010265 9.547394 61952
6.349189 9.227573 62016
9.730174 9.277834 62080
11.995678 9.549619 62144
8.993513 9.494008 62208
9.692703 9.513878 62272
10.277321 9.590222 62336
7.978253 9.429026 62400
11.486640 9.634787 62464
7.121517 9.383460 62528
7.265985 9.171713 62592
11.334104 9.387952 62656
9.305058 9.379663 62720
8.913696 9.333066 62784
9.179567 9.317717 62848
9.563399 9.342285 62912
9.595242 9.367580 62976
10.436731 9.474496 63040
8.215931 9.348639 63104
9.495905 9.363366 63168
9.502630 9.377293 63232
8.715478 9.311111 63296
8.826425 9.262643 63360
9.305786 9.266957 63424
9.707866 9.311049 63488
14.451574 9.825101 63552
12.255676 10.068158 63616
12.685785 10.329921 63680
9.398384 10.236767 63744
12.916451 10.504735 63808
10.331112 10.487372 63872
11.297162 10.568352 63936
11.440282 10.655544 64000
14.890330 11.079023 64064
12.955107 11.266632 64128
10.420942 11.182063 64192
9.335821 10.997439 64256
8.839797 10.781675 64320
9.880827 10.691590 64384
10.694156 10.691847 64448
9.480366 10.570699 64512
8.083264 10.321956 64576
10.522231 10.341983 64640
8.057704 10.113555 64704
8.917983 9.993998 64768
8.587835 9.853381 64832
10.998426 9.967886 64896
9.282883 9.899385 64960
10.846062 9.994053 65024
9.642074 9.958855 65088
11.749791 10.137948 65152
7.816048 9.905758 65216
7.708822 9.686065 65280
8.754752 9.592934 65344
7.752419 9.408882 65408
9.992138 9.467208 65472
6.947441 9.215231 65536
8.643741 9.158082 65600
10.193246 9.261599 65664
9.623967 9.297835 65728
9.271066 9.295158 65792
9.648875 9.330530 65856
8.234999 9.220977 65920
8.692399 9.168119 65984
8.382281 9.089536 66048
10.350459 9.215628 66112
8.998382 9.193903 66176
11.061008 9.380613 66240
8.007690 9.243321 66304
8.129590 9.131948 66368
12.459806 9.464734 66432
8.153271 9.333588 66496
9.099175 9.310146 66560
10.010216 9.380154 66624
14.496387 9.891777 66688
7.900687 9.692668 66752
9.493943 9.672795 66816
7.591494 9.464665 66880
10.667841 9.584983 66944
8.129865 9.439471 67008
6.748260 9.170350 67072
9.690703 9.222385 67136
8.688689 9.169016 67200
12.081963 9.460311 67264
8.813334 9.395614 67328
7.509776 9.207030 67392
9.293495 9.215677 67456
9.654818 9.259591 67520
8.519929 9.185625 67584
8.993205 9.166383 67648
8.733935 9.123138 67712
7.443749 8.955199 67776
9.130562 8.972735 67840
10.895621 9.165024 67904
11.961985 9.444720 67968
11.287601 9.629008 68032
13.091001 9.975207 68096
14.081455 10.385832 68160
11.677195 10.514968 68224
9.302486 10.393720 68288
12.602627 10.614611 68352
7.899584 10.343108 68416
11.054190 10.414216 68480
12.966097 10.669404 68544
12.235577 10.826021 68608
11.231756 10.866594 68672
13.158056 11.095740 68736
12.245769 11.210743 68800
9.884246 11.078094 68864
12.572163 11.227501 68928
13.898842 11.494635 68992
